TITLE,URL,CONTENT
Article 431-30,/codes/article_lc/LEGIARTI000023715321,
Article 432-1,/codes/article_lc/LEGIARTI000006418494,"Le fait, par une personne dépositaire de l'autorité publique, agissant dans l'exercice de ses fonctions, de prendre des mesures destinées à faire échec à l'exécution de la loi est puni de cinq ans d'emprisonnement et de 75 000 euros d'amende."
Article 432-2,/codes/article_lc/LEGIARTI000006418496,L'infraction prévue à l'article 432-1 est punie de dix ans d'emprisonnement et de 150 000 euros d'amende si elle a été suivie d'effet.
Article 432-3,/codes/article_lc/LEGIARTI000006418498,"Le fait, par une personne dépositaire de l'autorité publique ou chargée d'une mission de service public ou par une personne investie d'un mandat électif public, ayant été officiellement informée de la décision ou de la circonstance mettant fin à ses fonctions, de continuer à les exercer, est puni de deux ans d'emprisonnement et de 30 000 euros d'amende."
Article 432-4,/codes/article_lc/LEGIARTI000006418501,"Le fait, par une personne dépositaire de l'autorité publique ou chargée d'une mission de service public, agissant dans l'exercice ou à l'occasion de l'exercice de ses fonctions ou de sa mission, d'ordonner ou d'accomplir arbitrairement un acte attentatoire à la liberté individuelle est puni de sept ans d'emprisonnement et de 100 000 euros d'amende.

Lorsque l'acte attentatoire consiste en une détention ou une rétention d'une durée de plus de sept jours, la peine est portée à trente ans de réclusion criminelle et à 450 000 euros d'amende."
Article 432-5,/codes/article_lc/LEGIARTI000006418503,"Le fait, par une personne dépositaire de l'autorité publique ou chargée d'une mission de service public ayant eu connaissance, dans l'exercice ou à l'occasion de l'exercice de ses fonctions ou de sa mission, d'une privation de liberté illégale, de s'abstenir volontairement soit d'y mettre fin si elle en a le pouvoir, soit, dans le cas contraire, de provoquer l'intervention d'une autorité compétente, est puni de trois ans d'emprisonnement et de 45 000 euros d'amende.

Le fait, par une personne visée à l'alinéa précédent ayant eu connaissance, dans l'exercice ou à l'occasion de l'exercice de ses fonctions ou de sa mission, d'une privation de liberté dont l'illégalité est alléguée, de s'abstenir volontairement soit de procéder aux vérifications nécessaires si elle en a le pouvoir, soit, dans le cas contraire, de transmettre la réclamation à une autorité compétente, est puni d'un an d'emprisonnement et de 15 000 euros d'amende lorsque la privation de liberté, reconnue illégale, s'est poursuivie."
Article 432-6,/codes/article_lc/LEGIARTI000006418505,"Le fait, par un agent de l'administration pénitentiaire, de recevoir ou retenir une personne sans mandat, jugement ou ordre d'écrou établi conformément à la loi, ou de prolonger indûment la durée d'une détention, est puni de deux ans d'emprisonnement et 30 000 euros d'amende."
Article 432-7,/codes/article_lc/LEGIARTI000026268216,"La discrimination définie aux articles 225-1 et 225-1-1, commise à l'égard d'une personne physique ou morale par une personne dépositaire de l'autorité publique ou chargée d'une mission de service public, dans l'exercice ou à l'occasion de l'exercice de ses fonctions ou de sa mission, est punie de cinq ans d'emprisonnement et de 75 000 euros d'amende lorsqu'elle consiste : 
1° A refuser le bénéfice d'un droit accordé par la loi ; 
2° A entraver l'exercice normal d'une activité économique quelconque."
Article 432-8,/codes/article_lc/LEGIARTI000006418510,"Le fait, par une personne dépositaire de l'autorité publique ou chargée d'une mission de service public, agissant dans l'exercice ou à l'occasion de l'exercice de ses fonctions ou de sa mission, de s'introduire ou de tenter de s'introduire dans le domicile d'autrui contre le gré de celui-ci hors les cas prévus par la loi est puni de deux ans d'emprisonnement et de 30 000 euros d'amende."
Article 432-9,/codes/article_lc/LEGIARTI000006418513,"Le fait, par une personne dépositaire de l'autorité publique ou chargée d'une mission de service public, agissant dans l'exercice ou à l'occasion de l'exercice de ses fonctions ou de sa mission, d'ordonner, de commettre ou de faciliter, hors les cas prévus par la loi, le détournement, la suppression ou l'ouverture de correspondances ou la révélation du contenu de ces correspondances, est puni de trois ans d'emprisonnement et de 45 000 euros d'amende.

Est puni des mêmes peines le fait, par une personne visée à l'alinéa précédent ou un agent d'un exploitant de réseaux ouverts au public de communications électroniques ou d'un fournisseur de services de télécommunications, agissant dans l'exercice de ses fonctions, d'ordonner, de commettre ou de faciliter, hors les cas prévus par la loi, l'interception ou le détournement des correspondances émises, transmises ou reçues par la voie des télécommunications, l'utilisation ou la divulgation de leur contenu."
Article 432-10,/codes/article_lc/LEGIARTI000028311905,"Le fait, par une personne dépositaire de l'autorité publique ou chargée d'une mission de service public, de recevoir, exiger ou ordonner de percevoir à titre de droits ou contributions, impôts ou taxes publics, une somme qu'elle sait ne pas être due, ou excéder ce qui est dû, est puni de cinq ans d'emprisonnement et d'une amende de 500 000 €, dont le montant peut être porté au double du produit tiré de l'infraction.
Est puni des mêmes peines le fait, par les mêmes personnes, d'accorder sous une forme quelconque et pour quelque motif que ce soit une exonération ou franchise des droits, contributions, impôts ou taxes publics en violation des textes légaux ou réglementaires.
La tentative des délits prévus au présent article est punie des mêmes peines."
Article 432-11,/codes/article_lc/LEGIARTI000042780056,"Est puni de dix ans d'emprisonnement et d'une amende de 1 000 000 €, dont le montant peut être porté au double du produit tiré de l'infraction, le fait, par une personne dépositaire de l'autorité publique, chargée d'une mission de service public, ou investie d'un mandat électif public, de solliciter ou d'agréer, sans droit, à tout moment, directement ou indirectement, des offres, des promesses, des dons, des présents ou des avantages quelconques pour elle-même ou pour autrui :
1° Soit pour accomplir ou avoir accompli, pour s'abstenir ou s'être abstenue d'accomplir un acte de sa fonction, de sa mission ou de son mandat ou facilité par sa fonction, sa mission ou son mandat ;
2° Soit pour abuser ou avoir abusé de son influence réelle ou supposée en vue de faire obtenir d'une autorité ou d'une administration publique des distinctions, des emplois, des marchés ou toute autre décision favorable.
La peine d'amende est portée à 2 000 000 € ou, s'il excède ce montant, au double du produit de l'infraction, lorsque les infractions prévues au présent article sont commises en bande organisée."
Article 432-11-1,/codes/article_lc/LEGIARTI000028282205,
Article 432-12,/codes/article_lc/LEGIARTI000044569907,"Le fait, par une personne dépositaire de l'autorité publique ou chargée d'une mission de service public ou par une personne investie d'un mandat électif public, de prendre, recevoir ou conserver, directement ou indirectement, un intérêt de nature à compromettre son impartialité, son indépendance ou son objectivité dans une entreprise ou dans une opération dont elle a, au moment de l'acte, en tout ou partie, la charge d'assurer la surveillance, l'administration, la liquidation ou le paiement, est puni de cinq ans d'emprisonnement et d'une amende de 500 000 €, dont le montant peut être porté au double du produit tiré de l'infraction. 
Toutefois, dans les communes comptant 3 500 habitants au plus, les maires, adjoints ou conseillers municipaux délégués ou agissant en remplacement du maire peuvent chacun traiter avec la commune dont ils sont élus pour le transfert de biens mobiliers ou immobiliers ou la fourniture de services dans la limite d'un montant annuel fixé à 16 000 euros. 
En outre, dans ces communes, les maires, adjoints ou conseillers municipaux délégués ou agissant en remplacement du maire peuvent acquérir une parcelle d'un lotissement communal pour y édifier leur habitation personnelle ou conclure des baux d'habitation avec la commune pour leur propre logement. Ces actes doivent être autorisés, après estimation des biens concernés par le service des domaines, par une délibération motivée du conseil municipal. 
Dans les mêmes communes, les mêmes élus peuvent acquérir un bien appartenant à la commune pour la création ou le développement de leur activité professionnelle. Le prix ne peut être inférieur à l'évaluation du service des domaines. L'acte doit être autorisé, quelle que soit la valeur des biens concernés, par une délibération motivée du conseil municipal. 
Pour l'application des trois alinéas qui précèdent, la commune est représentée dans les conditions prévues par l'article L. 2122-26 du code général des collectivités territoriales et le maire, l'adjoint ou le conseiller municipal intéressé doit s'abstenir de participer à la délibération du conseil municipal relative à la conclusion ou à l'approbation du contrat. En outre, par dérogation au deuxième alinéa de l'article L. 2121-18 du code général des collectivités territoriales, le conseil municipal ne peut décider de se réunir à huis clos."
Article 432-12-1,/codes/article_lc/LEGIARTI000044557573,"Constitue une prise illégale d'intérêts punie des peines prévues à l'article 432-12 le fait, par un magistrat ou toute personne exerçant des fonctions juridictionnelles, de prendre, recevoir ou conserver, directement ou indirectement, dans une entreprise ou dans une opération à l'égard de laquelle elle a la charge de prendre une décision judiciaire ou juridictionnelle, un intérêt de nature à influencer, au moment de sa décision, l'exercice indépendant, impartial et objectif de sa fonction."
Article 432-13,/codes/article_lc/LEGIARTI000033912762,"Est puni de trois ans d'emprisonnement et d'une amende de 200 000 €, dont le montant peut être porté au double du produit tiré de l'infraction, le fait, par une personne ayant été chargée, en tant que membre du Gouvernement, membre d'une autorité administrative indépendante ou d'une autorité publique indépendante, titulaire d'une fonction exécutive locale, fonctionnaire, militaire ou agent d'une administration publique, dans le cadre des fonctions qu'elle a effectivement exercées, soit d'assurer la surveillance ou le contrôle d'une entreprise privée, soit de conclure des contrats de toute nature avec une entreprise privée ou de formuler un avis sur de tels contrats, soit de proposer directement à l'autorité compétente des décisions relatives à des opérations réalisées par une entreprise privée ou de formuler un avis sur de telles décisions, de prendre ou de recevoir une participation par travail, conseil ou capitaux dans l'une de ces entreprises avant l'expiration d'un délai de trois ans suivant la cessation de ces fonctions. 
Est punie des mêmes peines toute participation par travail, conseil ou capitaux dans une entreprise privée qui possède au moins 30 % de capital commun ou a conclu un contrat comportant une exclusivité de droit ou de fait avec l'une des entreprises mentionnées au premier alinéa. 
Pour l'application des deux premiers alinéas, est assimilée à une entreprise privée toute entreprise publique exerçant son activité dans un secteur concurrentiel et conformément aux règles du droit privé. 
Ces dispositions sont applicables aux agents des établissements publics, des entreprises publiques, des sociétés d'économie mixte dans lesquelles l'Etat ou les collectivités publiques détiennent directement ou indirectement plus de 50 % du capital et des exploitants publics prévus par la loi n° 90-568 du 2 juillet 1990 relative à l'organisation du service public de la poste et à France Télécom. 
L'infraction n'est pas constituée par la seule participation au capital de sociétés cotées en bourse ou lorsque les capitaux sont reçus par dévolution successorale."
Article 432-14,/codes/article_lc/LEGIARTI000033611461,"Est puni de deux ans d'emprisonnement et      d'une amende de 200 000 €, dont le montant peut être porté au double du produit tiré de l'infraction, le fait par une personne dépositaire de l'autorité publique ou chargée d'une mission de service public ou investie d'un mandat électif public ou exerçant les fonctions de représentant, administrateur ou agent de l'Etat, des collectivités territoriales, des établissements publics, des sociétés d'économie mixte d'intérêt national chargées d'une mission de service public et des sociétés d'économie mixte locales ou par toute personne agissant pour le compte de l'une de celles susmentionnées de procurer ou de tenter de procurer à autrui un avantage injustifié par un acte contraire aux dispositions législatives ou réglementaires ayant pour objet de garantir la liberté d'accès et l'égalité des candidats dans les marchés publics et les contrats de concession."
Article 432-15,/codes/article_lc/LEGIARTI000042780068,"Le fait, par une personne dépositaire de l'autorité publique ou chargée d'une mission de service public, un comptable public, un dépositaire public ou l'un de ses subordonnés, de détruire, détourner ou soustraire un acte ou un titre, ou des fonds publics ou privés, ou effets, pièces ou titres en tenant lieu, ou tout autre objet qui lui a été remis en raison de ses fonctions ou de sa mission, est puni de dix ans d'emprisonnement et d'une amende de 1 000 000 €, dont le montant peut être porté au double du produit de l'infraction.
La peine d'amende est portée à 2 000 000 € ou, s'il excède ce montant, au double du produit de l'infraction, lorsque l'infraction est commise en bande organisée.
La tentative des délits prévus aux alinéas qui précèdent est punie des mêmes peines."
Article 432-16,/codes/article_lc/LEGIARTI000006418533,"Lorsque la destruction, le détournement ou la soustraction par un tiers des biens visés à l'article 432-15 résulte de la négligence d'une personne dépositaire de l'autorité publique ou chargée d'une mission de service public, d'un comptable public ou d'un dépositaire public, celle-ci est punie d'un an d'emprisonnement et de 15 000 euros d'amende."
Article 432-17,/codes/article_lc/LEGIARTI000035588351,"Dans les cas prévus par le présent chapitre, peuvent être prononcées, à titre complémentaire, les peines suivantes :
1° L'interdiction des droits civils, civiques et de famille, suivant les modalités prévues aux articles 131-26 et 131-26-1 ;
2° L'interdiction, suivant les modalités prévues par l'article 131-27, soit d'exercer une fonction publique ou d'exercer l'activité professionnelle ou sociale dans l'exercice ou à l'occasion de l'exercice de laquelle l'infraction a été commise, soit, pour les infractions prévues par le second alinéa de l'article 432-4 et les articles 432-11, 432-15 et 432-16, d'exercer une profession commerciale ou industrielle, de diriger, d'administrer, de gérer ou de contrôler à un titre quelconque, directement ou indirectement, pour son propre compte ou pour le compte d'autrui, une entreprise commerciale ou industrielle ou une société commerciale. Ces interdictions d'exercice peuvent être prononcées cumulativement ;
3° La confiscation, suivant les modalités prévues par l'article 131-21, des sommes ou objets irrégulièrement reçus par l'auteur de l'infraction, à l'exception des objets susceptibles de restitution ;
4° Dans les cas prévus aux articles 432-7, 432-10, 432-11 et 432-12 à 432-16, l'affichage ou la diffusion de la décision prononcée, dans les conditions prévues par l'article 131-35."
Article 433-1,/codes/article_lc/LEGIARTI000042780049,"Est puni de dix ans d'emprisonnement et d'une amende de 1 000 000 €, dont le montant peut être porté au double du produit tiré de l'infraction, le fait, par quiconque, de proposer sans droit, à tout moment, directement ou indirectement, des offres, des promesses, des dons, des présents ou des avantages quelconques à une personne dépositaire de l'autorité publique, chargée d'une mission de service public ou investie d'un mandat électif public, pour elle-même ou pour autrui :
1° Soit pour qu'elle accomplisse ou s'abstienne d'accomplir, ou parce qu'elle a accompli ou s'est abstenue d'accomplir, un acte de sa fonction, de sa mission ou de son mandat, ou facilité par sa fonction, sa mission ou son mandat ;
2° Soit pour qu'elle abuse, ou parce qu'elle a abusé, de son influence réelle ou supposée en vue de faire obtenir d'une autorité ou d'une administration publique des distinctions, des emplois, des marchés ou toute autre décision favorable.
Est puni des mêmes peines le fait de céder à une personne dépositaire de l'autorité publique, chargée d'une mission de service public ou investie d'un mandat électif public qui sollicite sans droit, à tout moment, directement ou indirectement, des offres, des promesses, des dons, des présents ou des avantages quelconques, pour elle-même ou pour autrui, pour accomplir ou avoir accompli, pour s'abstenir ou s'être abstenue d'accomplir un acte mentionné au 1° ou pour abuser ou avoir abusé de son influence dans les conditions mentionnées au 2°.
La peine d'amende est portée à 2 000 000 € ou, s'il excède ce montant, au double du produit de l'infraction, lorsque les infractions prévues au présent article sont commises en bande organisée."
Article 433-2,/codes/article_lc/LEGIARTI000028311912,"Est puni de cinq ans d'emprisonnement et d'une amende de 500 000 €, dont le montant peut être porté au double du produit tiré de l'infraction, le fait, par quiconque, de solliciter ou d'agréer, à tout moment, directement ou indirectement, des offres, des promesses, des dons, des présents ou des avantages quelconques, pour lui-même ou pour autrui, pour abuser ou avoir abusé de son influence réelle ou supposée en vue de faire obtenir d'une autorité ou d'une administration publique des distinctions, des emplois, des marchés ou toute autre décision favorable.
Est puni des mêmes peines le fait de céder aux sollicitations prévues au premier alinéa ou de proposer, sans droit, à tout moment, directement ou indirectement, des offres, des promesses, des dons, des présents ou des avantages quelconques à une personne, pour elle-même ou pour autrui, pour qu'elle abuse ou parce qu'elle a abusé de son influence réelle ou supposée en vue de faire obtenir d'une autorité ou d'une administration publique des distinctions, des emplois, des marchés ou toute autre décision favorable."
Article 433-2-1,/codes/article_lc/LEGIARTI000028282720,
Article 433-3,/codes/article_lc/LEGIARTI000044376066,"Est punie de trois ans d'emprisonnement et de 45 000 euros d'amende la menace de commettre un crime ou un délit contre les personnes ou les biens proférée à l'encontre d'une personne investie d'un mandat électif public, d'un magistrat, d'un juré, d'un avocat, d'un officier public ou ministériel, d'un militaire de la gendarmerie nationale, d'un fonctionnaire de la police nationale, des douanes, de l'inspection du travail, de l'administration pénitentiaire ou de toute autre personne dépositaire de l'autorité publique, d'un sapeur-pompier ou d'un marin-pompier, d'un gardien assermenté d'immeubles ou de groupes d'immeubles ou d'un agent exerçant pour le compte d'un bailleur des fonctions de gardiennage ou de surveillance des immeubles à usage d'habitation en application de l'article L. 271-1 du code de la sécurité intérieure, dans l'exercice ou du fait de ses fonctions, lorsque la qualité de la victime est apparente ou connue de l'auteur. 
Est punie des mêmes peines la menace de commettre un crime ou un délit contre les personnes ou les biens proférée à l'encontre d'un agent d'un exploitant de réseau de transport public de voyageurs, d'un enseignant ou de tout membre des personnels travaillant dans les établissements d'enseignement scolaire ou de toute autre personne chargée d'une mission de service public ainsi que d'un professionnel de santé, dans l'exercice de ses fonctions, lorsque la qualité de la victime est apparente ou connue de l'auteur. 
Est punie des mêmes peines la menace de commettre un crime ou un délit contre les personnes ou les biens proférée à l'encontre d'une personne exerçant une activité privée de sécurité mentionnée aux articles L. 611-1 ou L. 621-1 du code de la sécurité intérieure dans l'exercice de ses fonctions, lorsque la qualité de la victime est apparente ou connue de l'auteur. 
Les mêmes peines sont applicables en cas de menace proférée à l'encontre du conjoint, des ascendants ou des descendants en ligne directe des personnes mentionnées aux trois premiers alinéas ou de toute autre personne vivant habituellement à leur domicile, en raison des fonctions exercées par ces personnes. 
La peine est portée à cinq ans d'emprisonnement et 75 000 euros d'amende lorsqu'il s'agit d'une menace de mort ou d'une menace d'atteinte aux biens dangereuse pour les personnes. 
Est puni de dix ans d'emprisonnement et de 150 000 euros d'amende le fait d'user de menaces, de violences ou de commettre tout autre acte d'intimidation pour obtenir d'une personne mentionnée aux trois premiers alinéas soit qu'elle accomplisse ou s'abstienne d'accomplir un acte de sa fonction, de sa mission ou de son mandat, ou facilité par sa fonction, sa mission ou son mandat, soit qu'elle abuse de son autorité vraie ou supposée en vue de faire obtenir d'une autorité ou d'une administration publique des distinctions, des emplois, des marchés ou toute autre décision favorable. Le présent alinéa ne s'applique pas aux faits mentionnés à l'article 433-3-1."
Article 433-3-1,/codes/article_lc/LEGIARTI000043972355,"Est puni de cinq ans d'emprisonnement et de 75 000 euros d'amende le fait d'user de menaces ou de violences ou de commettre tout autre acte d'intimidation à l'égard de toute personne participant à l'exécution d'une mission de service public, afin d'obtenir pour soi-même ou pour autrui une exemption totale ou partielle ou une application différenciée des règles qui régissent le fonctionnement dudit service.
 Lorsqu'il a connaissance de faits susceptibles de constituer l'infraction prévue au premier alinéa, le représentant de l'administration ou de la personne de droit public ou de droit privé à laquelle a été confiée la mission de service public dépose plainte."
Article 433-4,/codes/article_lc/LEGIARTI000042780062,"Le fait de détruire, détourner ou soustraire un acte ou un titre, ou des fonds publics ou privés, ou des effets, pièces ou titres en tenant lieu ou tout autre objet, qui ont été remis, en raison de ses fonctions, à une personne dépositaire de l'autorité publique ou chargée d'une mission de service public, à un comptable public, à un dépositaire public ou à l'un de ses subordonnés, est puni de sept ans d'emprisonnement et de 100 000 euros d'amende.
La peine d'amende est portée à 750 000 €, lorsque l'infraction prévue au premier alinéa est commise en bande organisée.
La tentative des délits prévus aux alinéas qui précèdent est punie des mêmes peines."
Article 433-5,/codes/article_lc/LEGIARTI000044376061,"Constituent un outrage puni de 7 500 euros d'amende les paroles, gestes ou menaces, les écrits ou images de toute nature non rendus publics ou l'envoi d'objets quelconques adressés à une personne chargée d'une mission de service public, dans l'exercice ou à l'occasion de l'exercice de sa mission, et de nature à porter atteinte à sa dignité ou au respect dû à la fonction dont elle est investie.
Lorsqu'il est adressé à une personne dépositaire de l'autorité publique, à un sapeur-pompier ou à un marin-pompier dans l'exercice ou à l'occasion de l'exercice de ses missions, l'outrage est puni d'un an d'emprisonnement et de 15 000 euros d'amende.
Lorsqu'il est adressé à une personne chargée d'une mission de service public et que les faits ont été commis à l'intérieur d'un établissement scolaire ou éducatif, ou, à l'occasion des entrées ou sorties des élèves, aux abords d'un tel établissement, l'outrage est puni de six mois d'emprisonnement et de 7 500 euros d'amende.
Lorsqu'il est commis en réunion, l'outrage prévu au premier alinéa est puni de six mois d'emprisonnement et de 7 500 euros d'amende, et l'outrage prévu au deuxième alinéa est puni de deux ans d'emprisonnement et de 30 000 euros d'amende."
Article 433-5-1,/codes/article_lc/LEGIARTI000006418556,"Le fait, au cours d'une manifestation organisée ou réglementée par les autorités publiques, d'outrager publiquement l'hymne national ou le drapeau tricolore est puni de 7 500 euros d'amende.
   Lorsqu'il est commis en réunion, cet outrage est puni de six mois d'emprisonnement et de 7 500 euros d'amende."
Article 433-6,/codes/article_lc/LEGIARTI000006418557,"Constitue une rébellion le fait d'opposer une résistance violente à une personne dépositaire de l'autorité publique ou chargée d'une mission de service public agissant, dans l'exercice de ses fonctions, pour l'exécution des lois, des ordres de l'autorité publique, des décisions ou mandats de justice."
Article 433-7,/codes/article_lc/LEGIARTI000034114914,"La rébellion est punie de deux ans d'emprisonnement et de 30 000 euros d'amende.
La rébellion commise en réunion est punie de trois ans d'emprisonnement et de 45 000 euros d'amende."
Article 433-8,/codes/article_lc/LEGIARTI000006418563,"La rébellion armée est punie de cinq ans d'emprisonnement et de 75 000 euros d'amende.

La rébellion armée commise en réunion est punie de dix ans d'emprisonnement et de 150 000 euros d'amende."
Article 433-9,/codes/article_lc/LEGIARTI000006418565,"Lorsque l'auteur de la rébellion est détenu, les peines prononcées pour le délit de rébellion se cumulent, par dérogation aux articles 132-2 à 132-5, sans possibilité de confusion, avec celles que l'intéressé subissait ou celles prononcées pour l'infraction à raison de laquelle il était détenu."
Article 433-10,/codes/article_lc/LEGIARTI000006418568,"La provocation directe à la rébellion, manifestée soit par des cris ou des discours publics, soit par des écrits affichés ou distribués, soit par tout autre moyen de transmission de l'écrit, de la parole ou de l'image, est punie de deux mois d'emprisonnement et de 7 500 euros d'amende.

Lorsque le délit prévu à l'alinéa précédent est commis par la voie de la presse écrite ou audiovisuelle, les dispositions particulières des lois qui régissent ces matières sont applicables en ce qui concerne la détermination des personnes responsables."
Article 433-11,/codes/article_lc/LEGIARTI000006418570,"Le fait de s'opposer, par voies de fait ou violences, à l'exécution de travaux publics ou d'utilité publique est puni d'un an d'emprisonnement et de 15 000 euros d'amende."
Article 433-12,/codes/article_lc/LEGIARTI000006418572,"Est puni de trois ans d'emprisonnement et de 45 000 euros d'amende le fait, par toute personne agissant sans titre, de s'immiscer dans l'exercice d'une fonction publique en accomplissant l'un des actes réservés au titulaire de cette fonction."
Article 433-13,/codes/article_lc/LEGIARTI000006418574,"Est puni d'un an d'emprisonnement et de 15 000 euros d'amende le fait par toute personne :

1° D'exercer une activité dans des conditions de nature à créer dans l'esprit du public une confusion avec l'exercice d'une fonction publique ou d'une activité réservée aux officiers publics ou ministériels ;

2° D'user de documents ou d'écrits présentant, avec des actes judiciaires ou extrajudiciaires ou avec des documents administratifs, une ressemblance de nature à provoquer une méprise dans l'esprit du public."
Article 433-14,/codes/article_lc/LEGIARTI000027811338,"Est puni d'un an d'emprisonnement et de 15 000 euros d'amende le fait, par toute personne, publiquement et sans droit :
1° De porter un costume, un uniforme ou une décoration réglementés par l'autorité publique ;
2° D'user d'un document justificatif d'une qualité professionnelle ou d'un insigne réglementés par l'autorité publique ;
3° D'utiliser un véhicule dont les signes extérieurs sont identiques à ceux utilisés par les fonctionnaires de la police nationale ou les militaires ;
4° D'user de l'emblème ou de la dénomination de l'un des signes distinctifs définis par les conventions signées à Genève le 12 août 1949 et leurs protocoles additionnels."
Article 433-15,/codes/article_lc/LEGIARTI000027811341,"Est puni de six mois d'emprisonnement et de 7 500 euros d'amende le fait, par toute personne, publiquement, de porter un costume ou un uniforme, d'utiliser un véhicule, ou de faire usage d'un insigne ou d'un document présentant, avec les costumes, uniformes, véhicules, insignes ou documents distinctifs réservés aux fonctionnaires de la police nationale ou aux militaires, une ressemblance de nature à causer une méprise dans l'esprit du public.
Les mêmes peines sont applicables au fait, par toute personne, de faire publiquement usage d'un emblème ou d'une dénomination présentant avec l'un des signes distinctifs des conventions signées à Genève le 12 août 1949 et de leurs protocoles additionnels une ressemblance de nature à causer une méprise dans l'esprit du public."
Article 433-16,/codes/article_lc/LEGIARTI000006418580,Les infractions définies par les articles 433-14 et 433-15 sont punies de trois ans d'emprisonnement et de 45 000 euros d'amende lorsqu'elles ont pour objet de préparer ou de faciliter la commission d'un crime ou d'un délit.
Article 433-17,/codes/article_lc/LEGIARTI000021342951,"L'usage, sans droit, d'un titre attaché à une profession réglementée par l'autorité publique ou d'un diplôme officiel ou d'une qualité dont les conditions d'attribution sont fixées par l'autorité publique est puni d'un an d'emprisonnement et de 15 000 euros d'amende. 
Les personnes physiques ou morales coupables du délit prévu à la présente section encourent également la peine complémentaire suivante : interdiction de l'activité de prestataire de formation professionnelle continue au sens de l'article L. 6313-1 du code du travail pour une durée de cinq ans."
Article 433-18,/codes/article_lc/LEGIARTI000022405398,"Est puni de six mois d'emprisonnement et de 7 500 euros d'amende le fait, par le fondateur ou le dirigeant de droit ou de fait d'une entreprise qui poursuit un but lucratif, de faire figurer ou de laisser figurer, dans une publicité réalisée dans l'intérêt de l'entreprise qu'il se propose de fonder ou qu'il dirige : 
1° Le nom, avec mention de sa qualité, d'un membre ou d'un ancien membre du Gouvernement, du Parlement, du Parlement européen, d'une assemblée délibérante d'une collectivité territoriale, du Conseil constitutionnel, du Conseil d'Etat, du Conseil économique, social et environnemental, du Conseil supérieur de la magistrature, de la Cour de cassation, de la Cour des comptes, de l'Institut de France, du conseil de direction de la Banque de France ou d'un organisme collégial investi par la loi d'une mission de contrôle ou de conseil ; 
2° Le nom, avec mention de sa fonction, d'un magistrat ou d'un ancien magistrat, d'un fonctionnaire ou d'un ancien fonctionnaire ou d'un officier public ou ministériel ; 
3° Le nom d'une personne avec mention de la décoration réglementée par l'autorité publique qui lui a été décernée. 
Est puni des mêmes peines le fait, par un banquier ou un démarcheur, de faire usage de la publicité visée à l'alinéa qui précède."
Article 433-18-1,/codes/article_lc/LEGIARTI000006418585,"Le fait, pour une personne ayant assisté à un accouchement, de ne pas faire la déclaration prescrite par l'article 56 du code civil dans les délais fixés par l'article 55 du même code est puni de six mois d'emprisonnement et de 3 750 euros d'amende."
Article 433-19,/codes/article_lc/LEGIARTI000006418587,"Est puni de six mois d'emprisonnement et de 7 500 euros d'amende le fait, dans un acte public ou authentique ou dans un document administratif destiné à l'autorité publique et hors les cas où la réglementation en vigueur autorise à souscrire ces actes ou documents sous un état civil d'emprunt :

1° De prendre un nom ou un accessoire du nom autre que celui assigné par l'état civil ;

2° De changer, altérer ou modifier le nom ou l'accessoire du nom assigné par l'état civil."
Article 433-20,/codes/article_lc/LEGIARTI000006418589,"Le fait, pour une personne engagée dans les liens du mariage, d'en contracter un autre avant la dissolution du précédent, est puni d'un an d'emprisonnement et de 45 000 euros d'amende.

Est puni des mêmes peines l'officier public ayant célébré ce mariage en connaissant l'existence du précédent."
Article 433-21,/codes/article_lc/LEGIARTI000043983043,"Tout ministre d'un culte qui procédera, de manière habituelle, aux cérémonies religieuses de mariage sans que ne lui ait été justifié l'acte de mariage préalablement reçu par les officiers de l'état civil sera puni d'un an d'emprisonnement et de 7 500 euros d'amende."
Article 433-21-1,/codes/article_lc/LEGIARTI000006418594,"Toute personne qui donne aux funérailles un caractère contraire à la volonté du défunt ou à une décision judiciaire, volonté ou décision dont elle a connaissance, sera punie de six mois d'emprisonnement et de 7 500 euros d'amende."
Article 433-21-2,/codes/article_lc/LEGIARTI000043972487,"L'interdiction du territoire français peut être prononcée dans les conditions prévues à l'article 131-30, soit à titre définitif, soit pour une durée de dix ans au plus, à l'encontre de tout étranger coupable de l'infraction définie à l'article 433-21."
Article 433-22,/codes/article_lc/LEGIARTI000035588338,"Les personnes physiques coupables de l'une des infractions prévues au présent chapitre encourent également les peines complémentaires suivantes :
1° L'interdiction des droits civiques, civils et de famille, suivant les modalités prévues par l'article 131-26 ;
2° L'interdiction, suivant les modalités prévues par l'article 131-27, soit d'exercer une fonction publique ou d'exercer l'activité professionnelle ou sociale dans l'exercice ou à l'occasion de l'exercice de laquelle l'infraction a été commise, le maximum de la durée de l'interdiction temporaire étant porté à dix ans, soit, pour les infractions prévues par les articles 433-1, 433-2 et 433-4, d'exercer une profession commerciale ou industrielle, de diriger, d'administrer, de gérer ou de contrôler à un titre quelconque, directement ou indirectement, pour leur propre compte ou pour le compte d'autrui, une entreprise commerciale ou industrielle ou une société commerciale. Ces interdictions d'exercice peuvent être prononcées cumulativement ;
3° L'affichage ou la diffusion de la décision prononcée dans les conditions prévues par l'article 131-35."
Article 433-23,/codes/article_lc/LEGIARTI000006418596,"Dans les cas prévus aux articles 433-1, 433-2 et 433-4, peut être également prononcée la confiscation des sommes ou objets irrégulièrement reçus par l'auteur de l'infraction, à l'exception des objets susceptibles de restitution."
